1980-01-02,-0.019654352840
1980-01-03,-0.005687219121
1980-01-04,0.012281684846
1980-01-07,0.002812941377
1980-01-08,0.019472103413
1980-01-09,0.001834862900
1980-01-10,0.007305968571
1980-01-11,0.000000000000
1980-01-14,0.004539272433
1980-01-15,0.006320562803
1980-01-16,0.000000000000
1980-01-17,-0.003606856931
1980-01-18,0.003606856931
1980-01-21,0.008960633433
1980-01-22,-0.005366739178
1980-01-23,0.016896800393
1980-01-24,0.002642009463
1980-01-25,-0.000879894469
1980-01-28,0.010507977598
1980-01-29,-0.006116227017
1980-01-30,0.009594491394
1980-01-31,-0.008718451040
1980-02-01,0.007850018506
1980-02-04,-0.006100236782
1980-02-05,0.002618945190
1980-02-06,0.008680610064
1980-02-07,0.005172425325
1980-02-08,0.013663748019
1980-02-11,-0.006808536940
1980-02-12,0.006808536940
1980-02-13,0.004231914907
1980-02-14,-0.014462183157
1980-02-15,-0.011202185219
1980-02-18,0.000000000000
1980-02-19,-0.006956549793
1980-02-20,0.016443468725
1980-02-21,-0.010353845731
1980-02-22,-0.002605298912
1980-02-25,-0.014892960329
1980-02-26,0.006159280361
1980-02-27,-0.014134510935
1980-02-28,-0.000890075715
1980-02-29,0.012389539012
1980-03-03,-0.010610179112
1980-03-04,0.002663117419
1980-03-05,-0.015185642418
1980-03-06,-0.021838902518
1980-03-07,-0.016697976096
1980-03-10,-0.003748832882
1980-03-11,0.012132673325
1980-03-12,-0.008383840444
1980-03-13,-0.012235446759
1980-03-14,-0.001895735165
1980-03-17,-0.029852963150
1980-03-18,0.017442302663
1980-03-19,0.001919386386
1980-03-20,-0.011571970984
1980-03-21,-0.007789718065
1980-03-24,-0.029764101906
1980-03-25,-0.001007556760
1980-03-26,-0.005053067851
1980-03-27,-0.005078731079
1980-03-28,0.025139584364
1980-03-31,0.013806925446
1980-04-01,0.000978952599
1980-04-02,0.004880439165
1980-04-03,-0.004880439165
1980-04-07,-0.019763489119
1980-04-08,0.009930568203
1980-04-09,0.018600634170
1980-04-10,0.009652584598
1980-04-11,-0.002886004889
1980-04-14,-0.009680617711
1980-04-15,-0.001947420284
1980-04-16,-0.010779134255
1980-04-17,-0.003948672455
1980-04-18,-0.004957868361
1980-04-21,-0.007984074348
1980-04-22,0.035436778757
1980-04-23,0.002897153161
1980-04-24,0.006727560213
1980-04-25,0.007633624855
1980-04-28,0.003795070969
1980-04-29,0.002836881335
1980-04-30,0.003770032741
1980-05-01,-0.007554332432
1980-05-02,0.000947418356
1980-05-05,0.007547205635
1980-05-06,-0.001881468100
1980-05-07,0.009372139829
1980-05-08,-0.010314203017
